GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC31,HC02_VC31,HC03_VC31,HC04_VC31,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC41,HC02_VC41,HC03_VC41,HC04_VC41,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC103,HC02_VC103,HC03_VC103,HC04_VC103,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104,HC01_VC105,HC02_VC105,HC03_VC105,HC04_VC105,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC110,HC02_VC110,HC03_VC110,HC04_VC110,HC01_VC111,HC02_VC111,HC03_VC111,HC04_VC111,HC01_VC112,HC02_VC112,HC03_VC112,HC04_VC112,HC01_VC116,HC02_VC116,HC03_VC116,HC04_VC116,HC01_VC117,HC02_VC117,HC03_VC117,HC04_VC117,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118,HC01_VC119,HC02_VC119,HC03_VC119,HC04_VC119,HC01_VC120,HC02_VC120,HC03_VC120,HC04_VC120,HC01_VC121,HC02_VC121,HC03_VC121,HC04_VC121,HC01_VC122,HC02_VC122,HC03_VC122,HC04_VC122,HC01_VC123,HC02_VC123,HC03_VC123,HC04_VC123,HC01_VC124,HC02_VC124,HC03_VC124,HC04_VC124,HC01_VC125,HC02_VC125,HC03_VC125,HC04_VC125,HC01_VC129,HC02_VC129,HC03_VC129,HC04_VC129,HC01_VC130,HC02_VC130,HC03_VC130,HC04_VC130,HC01_VC131,HC02_VC131,HC03_VC131,HC04_VC131,HC01_VC135,HC02_VC135,HC03_VC135,HC04_VC135,HC01_VC136,HC02_VC136,HC03_VC136,HC04_VC136,HC01_VC137,HC02_VC137,HC03_VC137,HC04_VC137,HC01_VC138,HC02_VC138,HC03_VC138,HC04_VC138,HC01_VC139,HC02_VC139,HC03_VC139,HC04_VC139,HC01_VC140,HC02_VC140,HC03_VC140,HC04_VC140,HC01_VC141,HC02_VC141,HC03_VC141,HC04_VC141,HC01_VC142,HC02_VC142,HC03_VC142,HC04_VC142,HC01_VC143,HC02_VC143,HC03_VC143,HC04_VC143,HC01_VC145,HC02_VC145,HC03_VC145,HC04_VC145,HC01_VC146,HC02_VC146,HC03_VC146,HC04_VC146,HC01_VC147,HC02_VC147,HC03_VC147,HC04_VC147,HC01_VC148,HC02_VC148,HC03_VC148,HC04_VC148,HC01_VC149,HC02_VC149,HC03_VC149,HC04_VC149,HC01_VC150,HC02_VC150,HC03_VC150,HC04_VC150,HC01_VC151,HC02_VC151,HC03_VC151,HC04_VC151,HC01_VC155,HC02_VC155,HC03_VC155,HC04_VC155,HC01_VC156,HC02_VC156,HC03_VC156,HC04_VC156,HC01_VC157,HC02_VC157,HC03_VC157,HC04_VC157,HC01_VC158,HC02_VC158,HC03_VC158,HC04_VC158,HC01_VC159,HC02_VC159,HC03_VC159,HC04_VC159,HC01_VC160,HC02_VC160,HC03_VC160,HC04_VC160,HC01_VC162,HC02_VC162,HC03_VC162,HC04_VC162,HC01_VC164,HC02_VC164,HC03_VC164,HC04_VC164,HC01_VC165,HC02_VC165,HC03_VC165,HC04_VC165,HC01_VC166,HC02_VC166,HC03_VC166,HC04_VC166,HC01_VC167,HC02_VC167,HC03_VC167,HC04_VC167,HC01_VC168,HC02_VC168,HC03_VC168,HC04_VC168,HC01_VC169,HC02_VC169,HC03_VC169,HC04_VC169,HC01_VC170,HC02_VC170,HC03_VC170,HC04_VC170,HC01_VC171,HC02_VC171,HC03_VC171,HC04_VC171,HC01_VC173,HC02_VC173,HC03_VC173,HC04_VC173,HC01_VC177,HC02_VC177,HC03_VC177,HC04_VC177,HC01_VC178,HC02_VC178,HC03_VC178,HC04_VC178,HC01_VC179,HC02_VC179,HC03_VC179,HC04_VC179,HC01_VC180,HC02_VC180,HC03_VC180,HC04_VC180,HC01_VC181,HC02_VC181,HC03_VC181,HC04_VC181,HC01_VC182,HC02_VC182,HC03_VC182,HC04_VC182,HC01_VC183,HC02_VC183,HC03_VC183,HC04_VC183,HC01_VC184,HC02_VC184,HC03_VC184,HC04_VC184,HC01_VC185,HC02_VC185,HC03_VC185,HC04_VC185,HC01_VC187,HC02_VC187,HC03_VC187,HC04_VC187,HC01_VC191,HC02_VC191,HC03_VC191,HC04_VC191,HC01_VC192,HC02_VC192,HC03_VC192,HC04_VC192,HC01_VC193,HC02_VC193,HC03_VC193,HC04_VC193,HC01_VC194,HC02_VC194,HC03_VC194,HC04_VC194,HC01_VC195,HC02_VC195,HC03_VC195,HC04_VC195,HC01_VC196,HC02_VC196,HC03_VC196,HC04_VC196,HC01_VC197,HC02_VC197,HC03_VC197,HC04_VC197,HC01_VC199,HC02_VC199,HC03_VC199,HC04_VC199
1400000US06075020800,06075020800,"Census Tract 208, San Francisco County, California",2721,58,2721,(X),2500,150,91.9,5.1,221,139,8.1,5.1,5.9,9.4,(X),(X),2.1,2.7,(X),(X),2721,58,2721,(X),243,113,8.9,4.2,329,133,12.1,4.9,104,74,3.8,2.7,444,146,16.3,5.4,508,141,18.7,5.2,427,135,15.7,4.9,666,149,24.5,5.3,0,132,0.0,1.5,0,132,0.0,1.5,2721,58,2721,(X),100,75,3.7,2.8,170,124,6.2,4.6,106,89,3.9,3.3,0,132,0.0,1.5,243,118,8.9,4.3,322,133,11.8,4.8,92,56,3.4,2.1,76,56,2.8,2.1,1612,187,59.2,6.9,2721,58,2721,(X),541,173,19.9,6.3,333,124,12.2,4.5,390,137,14.3,5.1,386,118,14.2,4.3,677,192,24.9,7.1,134,72,4.9,2.6,149,98,5.5,3.6,0,132,0.0,1.5,111,79,4.1,2.9,3.8,0.5,(X),(X),2721,58,2721,(X),604,177,22.2,6.5,822,193,30.2,7.0,600,144,22.1,5.3,541,156,19.9,5.8,98,70,3.6,2.6,56,47,2.1,1.7,2500,150,2500,(X),431,133,17.2,5.3,2069,188,82.8,5.3,2.65,0.61,(X),(X),2.57,0.32,(X),(X),2500,150,2500,(X),1018,226,40.7,8.5,925,216,37.0,8.5,366,122,14.6,4.8,129,102,5.2,4.1,62,48,2.5,1.9,0,132,0.0,1.6,2500,150,2500,(X),1399,210,56.0,7.7,806,169,32.2,6.7,222,111,8.9,4.3,73,64,2.9,2.5,2500,150,2500,(X),1569,236,62.8,8.3,0,132,0.0,1.6,804,189,32.2,7.5,0,132,0.0,1.6,0,132,0.0,1.6,0,132,0.0,1.6,0,132,0.0,1.6,28,34,1.1,1.3,99,81,4.0,3.2,2500,150,2500,(X),103,94,4.1,3.7,77,76,3.1,3.0,218,125,8.7,4.9,2500,150,2500,(X),2080,185,83.2,6.3,191,101,7.6,4.0,229,135,9.2,5.3,431,133,431,(X),0,132,0.0,8.9,0,132,0.0,8.9,10,17,2.3,3.9,0,132,0.0,8.9,0,132,0.0,8.9,49,37,11.4,8.9,296,117,68.7,14.3,76,55,17.6,11.5,866900,37790,(X),(X),431,133,431,(X),421,132,97.7,3.9,10,17,2.3,3.9,421,132,421,(X),0,132,0.0,9.1,0,132,0.0,9.1,0,132,0.0,9.1,0,132,0.0,9.1,12,18,2.9,4.4,36,45,8.6,9.9,373,119,88.6,10.5,3146,891,(X),(X),10,17,10,(X),0,132,0.0,100.0,10,17,100.0,100.0,0,132,0.0,100.0,0,132,0.0,100.0,0,132,0.0,100.0,-,**,(X),(X),421,132,421,(X),107,64,25.4,15.4,81,58,19.2,11.5,59,42,14.0,9.3,27,44,6.4,10.4,147,92,34.9,17.8,0,132,(X),(X),10,17,10,(X),10,17,100.0,100.0,0,132,0.0,100.0,0,132,0.0,100.0,0,132,0.0,100.0,0,132,0.0,100.0,0,132,0.0,100.0,0,132,0.0,100.0,0,132,(X),(X),2069,188,2069,(X),0,132,0.0,1.9,77,63,3.7,3.1,168,96,8.1,4.6,367,155,17.7,6.9,403,144,19.5,6.6,638,158,30.8,7.1,416,125,20.1,6.0,1012,100,(X),(X),0,132,(X),(X),2069,188,2069,(X),292,110,14.1,5.4,226,100,10.9,4.5,338,138,16.3,6.5,321,124,15.5,6.1,25,27,1.2,1.3,867,210,41.9,9.0,0,132,(X),(X)
1400000US06075020900,06075020900,"Census Tract 209, San Francisco County, California",1958,43,1958,(X),1874,87,95.7,3.9,84,77,4.3,3.9,0.0,20.9,(X),(X),1.9,3.0,(X),(X),1958,43,1958,(X),120,66,6.1,3.4,379,146,19.4,7.5,156,77,8.0,3.9,309,84,15.8,4.3,299,94,15.3,4.7,238,88,12.2,4.5,457,139,23.3,7.0,0,132,0.0,2.0,0,132,0.0,2.0,1958,43,1958,(X),0,132,0.0,2.0,0,132,0.0,2.0,107,65,5.5,3.3,57,39,2.9,2.0,86,56,4.4,2.9,115,57,5.9,2.9,49,36,2.5,1.8,94,48,4.8,2.5,1450,128,74.1,6.1,1958,43,1958,(X),361,156,18.4,7.9,152,69,7.8,3.6,383,124,19.6,6.4,298,123,15.2,6.3,439,140,22.4,7.2,101,68,5.2,3.5,109,88,5.6,4.5,77,64,3.9,3.3,38,35,1.9,1.8,3.8,0.5,(X),(X),1958,43,1958,(X),429,163,21.9,8.2,545,148,27.8,7.5,552,157,28.2,8.0,236,102,12.1,5.3,141,71,7.2,3.6,55,45,2.8,2.3,1874,87,1874,(X),169,81,9.0,4.4,1705,123,91.0,4.4,3.75,0.94,(X),(X),2.50,0.26,(X),(X),1874,87,1874,(X),723,160,38.6,8.3,276,108,14.7,5.7,630,141,33.6,7.5,185,59,9.9,3.1,33,27,1.8,1.4,27,27,1.4,1.4,1874,87,1874,(X),801,155,42.7,8.1,807,163,43.1,8.3,196,88,10.5,4.7,70,66,3.7,3.5,1874,87,1874,(X),1456,142,77.7,6.7,0,132,0.0,2.1,246,80,13.1,4.3,0,132,0.0,2.1,0,132,0.0,2.1,0,132,0.0,2.1,0,132,0.0,2.1,24,27,1.3,1.4,148,92,7.9,4.8,1874,87,1874,(X),57,74,3.0,3.9,78,89,4.2,4.7,71,79,3.8,4.2,1874,87,1874,(X),1610,122,85.9,5.7,87,55,4.6,2.9,177,95,9.4,5.0,169,81,169,(X),0,132,0.0,20.9,0,132,0.0,20.9,0,132,0.0,20.9,0,132,0.0,20.9,0,132,0.0,20.9,24,26,14.2,16.8,71,69,42.0,28.7,74,41,43.8,22.8,958300,109395,(X),(X),169,81,169,(X),142,78,84.0,15.6,27,25,16.0,15.6,142,78,142,(X),0,132,0.0,24.2,0,132,0.0,24.2,0,132,0.0,24.2,0,132,0.0,24.2,10,15,7.0,11.9,2,11,1.4,8.1,130,80,91.5,15.4,2750,2093,(X),(X),27,25,27,(X),0,132,0.0,63.3,0,132,0.0,63.3,12,19,44.4,55.6,0,132,0.0,63.3,15,21,55.6,55.6,538,988,(X),(X),142,78,142,(X),37,32,26.1,25.2,0,132,0.0,24.2,0,132,0.0,24.2,15,18,10.6,12.8,90,75,63.4,27.1,0,132,(X),(X),27,25,27,(X),16,21,59.3,51.8,0,132,0.0,63.3,11,17,40.7,51.8,0,132,0.0,63.3,0,132,0.0,63.3,0,132,0.0,63.3,0,132,0.0,63.3,0,132,(X),(X),1685,122,1685,(X),13,21,0.8,1.3,52,40,3.1,2.3,155,100,9.2,5.7,308,118,18.3,7.0,350,121,20.8,7.1,482,133,28.6,7.9,325,119,19.3,6.8,963,149,(X),(X),20,22,(X),(X),1672,125,1672,(X),235,87,14.1,5.1,187,86,11.2,5.0,288,115,17.2,6.8,201,71,12.0,4.2,296,129,17.7,7.4,465,130,27.8,7.8,33,30,(X),(X)
1400000US06075022801,06075022801,"Census Tract 228.01, San Francisco County, California",1700,68,1700,(X),1645,92,96.8,3.9,55,66,3.2,3.9,0.0,5.9,(X),(X),4.0,6.0,(X),(X),1700,68,1700,(X),97,58,5.7,3.4,458,142,26.9,8.3,416,130,24.5,7.6,203,80,11.9,4.6,167,85,9.8,4.9,154,78,9.1,4.5,205,60,12.1,3.5,0,132,0.0,2.3,0,132,0.0,2.3,1700,68,1700,(X),20,26,1.2,1.5,92,46,5.4,2.6,172,90,10.1,5.3,35,25,2.1,1.5,25,28,1.5,1.6,33,34,1.9,2.0,114,72,6.7,4.2,60,42,3.5,2.4,1149,137,67.6,7.7,1700,68,1700,(X),71,52,4.2,3.0,101,55,5.9,3.2,198,73,11.6,4.2,486,123,28.6,7.1,354,121,20.8,7.2,314,127,18.5,7.4,48,39,2.8,2.3,75,73,4.4,4.3,53,39,3.1,2.3,4.5,0.3,(X),(X),1700,68,1700,(X),83,56,4.9,3.3,390,109,22.9,6.4,708,126,41.6,6.9,446,109,26.2,6.5,30,30,1.8,1.7,43,35,2.5,2.1,1645,92,1645,(X),659,123,40.1,6.5,986,104,59.9,6.5,1.93,0.24,(X),(X),3.23,0.50,(X),(X),1645,92,1645,(X),773,120,47.0,7.2,311,95,18.9,5.8,336,121,20.4,7.0,83,50,5.0,3.0,105,56,6.4,3.4,37,31,2.2,1.8,1645,92,1645,(X),366,120,22.2,7.2,790,128,48.0,7.1,412,122,25.0,7.5,77,66,4.7,4.0,1645,92,1645,(X),1083,119,65.8,7.7,34,29,2.1,1.7,457,129,27.8,7.1,0,132,0.0,2.4,0,132,0.0,2.4,0,132,0.0,2.4,0,132,0.0,2.4,0,132,0.0,2.4,71,53,4.3,3.2,1645,92,1645,(X),24,27,1.5,1.6,10,15,0.6,0.9,23,28,1.4,1.7,1645,92,1645,(X),1467,121,89.2,5.3,97,52,5.9,3.2,81,75,4.9,4.5,659,123,659,(X),0,132,0.0,5.9,11,16,1.7,2.4,0,132,0.0,5.9,15,18,2.3,2.8,28,31,4.2,4.8,43,37,6.5,5.5,506,115,76.8,8.7,56,42,8.5,6.2,663700,36638,(X),(X),659,123,659,(X),536,126,81.3,8.5,123,56,18.7,8.5,536,126,536,(X),0,132,0.0,7.2,0,132,0.0,7.2,13,21,2.4,3.9,0,132,0.0,7.2,26,32,4.9,5.9,51,37,9.5,6.7,446,124,83.2,9.2,2974,556,(X),(X),123,56,123,(X),0,132,0.0,27.2,11,17,8.9,13.3,0,132,0.0,27.2,12,19,9.8,15.5,100,46,81.3,19.2,670,109,(X),(X),525,132,525,(X),176,65,33.5,11.8,46,35,8.8,6.5,33,30,6.3,5.2,62,46,11.8,8.2,208,96,39.6,13.5,11,17,(X),(X),123,56,123,(X),35,30,28.5,20.5,23,26,18.7,20.4,0,132,0.0,27.2,11,17,8.9,14.9,0,132,0.0,27.2,0,132,0.0,27.2,54,36,43.9,22.6,0,132,(X),(X),986,104,986,(X),0,132,0.0,4.0,0,132,0.0,4.0,17,28,1.7,2.8,54,44,5.5,4.4,191,96,19.4,9.9,330,105,33.5,10.2,394,115,40.0,9.8,1350,164,(X),(X),0,132,(X),(X),973,103,973,(X),152,83,15.6,8.3,149,92,15.3,9.5,103,61,10.6,6.0,105,73,10.8,7.3,96,63,9.9,6.2,368,103,37.8,10.1,13,20,(X),(X)
1400000US06075022802,06075022802,"Census Tract 228.02, San Francisco County, California",669,21,669,(X),622,47,93.0,6.5,47,44,7.0,6.5,0.0,21.3,(X),(X),0.0,8.4,(X),(X),669,21,669,(X),145,61,21.7,9.1,89,60,13.3,9.0,140,79,20.9,11.7,142,75,21.2,11.3,98,62,14.6,9.1,20,24,3.0,3.6,35,38,5.2,5.7,0,132,0.0,5.8,0,132,0.0,5.8,669,21,669,(X),14,21,2.1,3.2,12,19,1.8,2.8,15,23,2.2,3.5,83,65,12.4,9.6,16,18,2.4,2.7,65,38,9.7,5.6,55,41,8.2,6.1,0,132,0.0,5.8,409,85,61.1,12.7,669,21,669,(X),0,132,0.0,5.8,96,49,14.3,7.3,63,49,9.4,7.5,87,57,13.0,8.4,158,82,23.6,12.3,58,47,8.7,7.2,53,36,7.9,5.3,80,63,12.0,9.4,74,65,11.1,9.7,5.1,0.5,(X),(X),669,21,669,(X),24,28,3.6,4.2,141,67,21.1,10.0,227,85,33.9,12.7,229,92,34.2,13.6,35,35,5.2,5.2,13,20,1.9,3.0,622,47,622,(X),165,66,26.5,10.5,457,74,73.5,10.5,3.37,0.96,(X),(X),3.01,0.32,(X),(X),622,47,622,(X),50,35,8.0,5.5,259,66,41.6,9.8,130,57,20.9,8.9,126,48,20.3,7.7,15,23,2.4,3.6,42,37,6.8,6.0,622,47,622,(X),101,58,16.2,9.2,239,84,38.4,12.7,190,78,30.5,12.3,92,60,14.8,9.8,622,47,622,(X),524,63,84.2,9.4,0,132,0.0,6.2,98,61,15.8,9.4,0,132,0.0,6.2,0,132,0.0,6.2,0,132,0.0,6.2,0,132,0.0,6.2,0,132,0.0,6.2,0,132,0.0,6.2,622,47,622,(X),0,132,0.0,6.2,0,132,0.0,6.2,0,132,0.0,6.2,622,47,622,(X),563,54,90.5,4.4,12,19,1.9,3.1,47,23,7.6,3.7,165,66,165,(X),0,132,0.0,21.3,0,132,0.0,21.3,0,132,0.0,21.3,0,132,0.0,21.3,7,13,4.2,8.6,0,132,0.0,21.3,143,66,86.7,14.6,15,20,9.1,11.5,786400,90586,(X),(X),165,66,165,(X),92,55,55.8,24.4,73,49,44.2,24.4,92,55,92,(X),0,132,0.0,33.6,0,132,0.0,33.6,8,12,8.7,13.3,0,132,0.0,33.6,7,15,7.6,17.5,13,20,14.1,21.0,64,47,69.6,29.8,2391,1293,(X),(X),73,49,73,(X),0,132,0.0,38.5,18,26,24.7,31.4,24,30,32.9,39.1,0,132,0.0,38.5,31,31,42.5,35.0,261,378,(X),(X),92,55,92,(X),44,37,47.8,30.8,0,132,0.0,33.6,25,29,27.2,27.3,11,18,12.0,20.1,12,21,13.0,21.5,0,132,(X),(X),73,49,73,(X),66,47,90.4,18.4,0,132,0.0,38.5,0,132,0.0,38.5,0,132,0.0,38.5,0,132,0.0,38.5,0,132,0.0,38.5,7,13,9.6,18.4,0,132,(X),(X),439,77,439,(X),0,132,0.0,8.7,21,32,4.8,7.1,0,132,0.0,8.7,53,48,12.1,10.1,27,31,6.2,6.9,127,68,28.9,14.5,211,65,48.1,14.3,1233,677,(X),(X),18,29,(X),(X),439,77,439,(X),126,65,28.7,13.6,63,51,14.4,11.5,92,56,21.0,12.3,40,37,9.1,8.5,54,64,12.3,14.5,64,64,14.6,14.3,18,29,(X),(X)
1400000US06075022803,06075022803,"Census Tract 228.03, San Francisco County, California",1660,48,1660,(X),1513,100,91.1,4.5,147,74,8.9,4.5,0.0,9.6,(X),(X),6.9,5.3,(X),(X),1660,48,1660,(X),113,48,6.8,2.9,584,135,35.2,7.8,208,89,12.5,5.4,308,93,18.6,5.7,212,69,12.8,4.3,163,79,9.8,4.7,72,39,4.3,2.3,0,132,0.0,2.4,0,132,0.0,2.4,1660,48,1660,(X),18,22,1.1,1.3,99,54,6.0,3.3,39,40,2.3,2.4,57,49,3.4,2.9,106,67,6.4,4.0,170,80,10.2,4.9,59,42,3.6,2.5,40,33,2.4,2.0,1072,133,64.6,7.6,1660,48,1660,(X),85,64,5.1,3.8,87,57,5.2,3.4,348,102,21.0,6.1,420,118,25.3,7.1,360,116,21.7,6.9,191,81,11.5,4.9,78,46,4.7,2.8,54,49,3.3,3.0,37,25,2.2,1.5,4.2,0.3,(X),(X),1660,48,1660,(X),111,71,6.7,4.2,409,104,24.6,6.2,635,116,38.3,7.0,310,103,18.7,6.2,151,64,9.1,4.0,44,42,2.7,2.5,1513,100,1513,(X),397,84,26.2,5.8,1116,131,73.8,5.8,2.96,0.81,(X),(X),3.16,0.35,(X),(X),1513,100,1513,(X),481,112,31.8,7.1,410,110,27.1,6.9,313,103,20.7,6.7,204,72,13.5,4.8,84,47,5.6,3.1,21,30,1.4,2.0,1513,100,1513,(X),576,142,38.1,8.8,622,111,41.1,7.2,208,73,13.7,4.7,107,62,7.1,4.1,1513,100,1513,(X),1135,131,75.0,5.9,17,19,1.1,1.2,278,88,18.4,5.9,0,132,0.0,2.6,0,132,0.0,2.6,0,132,0.0,2.6,8,14,0.5,0.9,0,132,0.0,2.6,75,52,5.0,3.4,1513,100,1513,(X),0,132,0.0,2.6,10,15,0.7,1.0,77,64,5.1,4.2,1513,100,1513,(X),1338,126,88.4,5.4,110,65,7.3,4.3,65,46,4.3,3.1,397,84,397,(X),0,132,0.0,9.6,17,20,4.3,5.0,0,132,0.0,9.6,22,34,5.5,8.3,0,132,0.0,9.6,68,33,17.1,8.0,240,74,60.5,13.5,50,38,12.6,8.8,638600,60280,(X),(X),397,84,397,(X),379,85,95.5,5.0,18,20,4.5,5.0,379,85,379,(X),0,132,0.0,10.0,0,132,0.0,10.0,0,132,0.0,10.0,0,132,0.0,10.0,69,37,18.2,9.2,17,20,4.5,5.3,293,81,77.3,10.7,2891,1080,(X),(X),18,20,18,(X),0,132,0.0,77.5,0,132,0.0,77.5,0,132,0.0,77.5,0,132,0.0,77.5,18,20,100.0,77.5,-,**,(X),(X),379,85,379,(X),76,39,20.1,9.4,48,33,12.7,8.7,39,40,10.3,10.6,47,38,12.4,9.9,169,76,44.6,15.1,0,132,(X),(X),18,20,18,(X),0,132,0.0,77.5,0,132,0.0,77.5,9,13,50.0,50.0,0,132,0.0,77.5,9,13,50.0,50.0,0,132,0.0,77.5,0,132,0.0,77.5,0,132,(X),(X),1108,130,1108,(X),0,132,0.0,3.5,0,132,0.0,3.5,17,20,1.5,1.8,74,54,6.7,4.7,204,83,18.4,7.2,308,95,27.8,7.9,505,118,45.6,9.0,1403,198,(X),(X),8,12,(X),(X),1088,130,1088,(X),136,67,12.5,6.2,153,69,14.1,6.7,176,89,16.2,7.9,161,72,14.8,6.5,87,50,8.0,4.6,375,125,34.5,9.7,28,35,(X),(X)
